STATION,DATE,NAME,TEMP,DEWP,STP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP,MONTH
72389693144,2024-01-25,"VISALIA MUNICIPAL AIRPORT, CA US",55.7,54.3,10.5,7.2,3.8,11.1,63.0,48.9,0.01,1
72389693144,2024-01-26,"VISALIA MUNICIPAL AIRPORT, CA US",50.3,46.8,14.6,8.2,2.7,7.0,64.0,39.0,0.0,1
72389693144,2024-01-27,"VISALIA MUNICIPAL AIRPORT, CA US",54.3,51.0,15.8,7.0,2.5,6.0,66.0,39.0,0.0,1
72389693144,2024-01-28,"VISALIA MUNICIPAL AIRPORT, CA US",53.0,52.7,13.0,5.3,1.8,4.1,66.9,41.0,0.0,1
72389693144,2024-01-29,"VISALIA MUNICIPAL AIRPORT, CA US",56.3,54.2,10.2,4.8,1.5,5.1,75.0,41.0,0.0,1
72389693144,2024-01-30,"VISALIA MUNICIPAL AIRPORT, CA US",58.1,51.1,7.7,9.5,2.5,5.1,75.0,43.0,0.0,1
72389693144,2024-01-31,"VISALIA MUNICIPAL AIRPORT, CA US",59.5,50.4,2.3,9.8,3.3,6.0,73.0,46.0,0.0,1
72389693144,2024-02-01,"VISALIA MUNICIPAL AIRPORT, CA US",56.2,49.6,994.8,10.0,6.8,13.0,69.1,52.0,0.06,2
72389693144,2024-02-02,"VISALIA MUNICIPAL AIRPORT, CA US",51.4,48.4,0.6,9.0,2.8,15.0,61.0,48.0,0.0,2
72389693144,2024-02-03,"VISALIA MUNICIPAL AIRPORT, CA US",47.7,46.4,6.4,8.6,2.8,6.0,61.0,41.0,0.05,2
72389693144,2024-02-06,"VISALIA MUNICIPAL AIRPORT, CA US",52.1,50.1,996.2,9.3,3.5,7.0,64.9,46.0,0.55,2
72389693144,2024-02-07,"VISALIA MUNICIPAL AIRPORT, CA US",49.9,47.7,998.2,8.7,4.4,9.9,54.0,44.6,0.0,2
72389693144,2024-02-08,"VISALIA MUNICIPAL AIRPORT, CA US",46.0,42.6,3.3,9.8,3.1,14.0,55.0,41.0,0.1,2
72389693144,2024-02-09,"VISALIA MUNICIPAL AIRPORT, CA US",43.9,39.8,9.0,7.9,2.2,8.0,55.9,35.1,0.1,2
72389693144,2024-02-10,"VISALIA MUNICIPAL AIRPORT, CA US",45.9,41.3,8.9,9.3,4.1,8.0,55.9,34.0,0.06,2
72389693144,2024-02-11,"VISALIA MUNICIPAL AIRPORT, CA US",45.5,39.5,12.4,9.4,1.7,7.0,60.1,34.0,0.05,2
72389693144,2024-02-12,"VISALIA MUNICIPAL AIRPORT, CA US",47.7,40.4,11.5,9.3,2.2,7.0,63.0,33.1,0.01,2
72389693144,2024-02-13,"VISALIA MUNICIPAL AIRPORT, CA US",48.5,42.6,7.0,8.1,2.5,7.0,63.0,33.1,0.01,2
72389693144,2024-02-14,"VISALIA MUNICIPAL AIRPORT, CA US",50.0,44.8,8.0,7.8,3.2,7.0,62.1,37.0,0.0,2
72389693144,2024-02-15,"VISALIA MUNICIPAL AIRPORT, CA US",52.3,49.7,11.7,9.4,3.6,11.1,62.1,39.0,0.01,2
72389693144,2024-02-16,"VISALIA MUNICIPAL AIRPORT, CA US",50.6,49.6,10.9,7.1,2.2,5.1,61.0,42.8,0.01,2
72389693144,2024-02-17,"VISALIA MUNICIPAL AIRPORT, CA US",53.2,50.3,6.9,7.5,1.8,6.0,61.0,43.0,0.01,2
72389693144,2024-02-18,"VISALIA MUNICIPAL AIRPORT, CA US",56.5,51.4,5.7,9.2,4.4,11.1,70.0,46.0,0.01,2
72389693144,2024-02-19,"VISALIA MUNICIPAL AIRPORT, CA US",60.3,55.1,2.6,9.5,6.5,11.1,70.0,48.0,0.0,2
72389693144,2024-02-20,"VISALIA MUNICIPAL AIRPORT, CA US",58.5,49.5,7.7,10.0,3.1,9.9,68.0,50.0,0.0,2
72389693144,2024-02-21,"VISALIA MUNICIPAL AIRPORT, CA US",55.1,52.0,8.7,9.3,5.1,13.0,63.0,46.4,0.01,2
72389693144,2024-02-22,"VISALIA MUNICIPAL AIRPORT, CA US",51.5,47.6,13.2,8.3,2.8,7.0,64.0,39.2,0.0,2
72389693144,2024-02-23,"VISALIA MUNICIPAL AIRPORT, CA US",52.6,47.2,11.5,9.0,2.6,5.1,64.9,39.9,0.01,2
72389693144,2024-02-24,"VISALIA MUNICIPAL AIRPORT, CA US",52.8,49.2,7.9,6.3,1.8,6.0,69.1,42.1,0.0,2
72389693144,2024-02-25,"VISALIA MUNICIPAL AIRPORT, CA US",56.0,50.0,6.7,8.7,2.3,6.0,71.1,42.1,0.01,2
72389693144,2024-02-26,"VISALIA MUNICIPAL AIRPORT, CA US",54.5,49.6,5.9,8.8,3.4,7.0,71.1,43.0,0.0,2
72389693144,2024-02-27,"VISALIA MUNICIPAL AIRPORT, CA US",55.4,50.5,5.2,9.1,4.2,9.9,64.0,45.0,0.01,2
72389693144,2024-02-28,"VISALIA MUNICIPAL AIRPORT, CA US",54.6,47.6,7.8,9.7,2.5,8.0,71.1,41.0,0.0,2
72389693144,2024-02-29,"VISALIA MUNICIPAL AIRPORT, CA US",56.2,49.0,999.9,9.3,5.4,13.0,71.1,41.0,0.01,2
72389693144,2024-03-01,"VISALIA MUNICIPAL AIRPORT, CA US",55.8,49.2,7.3,10.0,6.4,13.0,66.0,44.1,0.0,3
72389693144,2024-03-02,"VISALIA MUNICIPAL AIRPORT, CA US",53.1,51.0,3.2,9.7,7.6,14.0,66.0,48.0,0.0,3
72389693144,2024-03-03,"VISALIA MUNICIPAL AIRPORT, CA US",51.6,45.8,5.7,10.0,5.5,9.9,61.0,44.6,0.0,3
72389693144,2024-03-04,"VISALIA MUNICIPAL AIRPORT, CA US",51.6,42.6,9.0,10.0,4.8,9.9,61.0,45.0,0.0,3
72389693144,2024-03-05,"VISALIA MUNICIPAL AIRPORT, CA US",51.3,42.3,8.8,10.0,2.7,6.0,64.0,39.9,0.0,3
72389693144,2024-03-06,"VISALIA MUNICIPAL AIRPORT, CA US",52.5,45.8,2.7,10.0,2.5,5.1,64.0,39.9,0.0,3
72389693144,2024-03-07,"VISALIA MUNICIPAL AIRPORT, CA US",54.6,49.0,2.1,10.0,5.7,13.0,64.0,44.1,0.01,3
72389693144,2024-03-08,"VISALIA MUNICIPAL AIRPORT, CA US",53.8,44.6,9.7,9.9,3.3,12.0,68.0,41.0,0.0,3
72389693144,2024-03-09,"VISALIA MUNICIPAL AIRPORT, CA US",55.3,45.4,10.2,10.0,2.1,6.0,71.1,41.0,0.0,3
72389693144,2024-03-10,"VISALIA MUNICIPAL AIRPORT, CA US",55.6,47.4,8.4,8.9,3.3,8.0,71.1,42.1,0.0,3
72389693144,2024-03-11,"VISALIA MUNICIPAL AIRPORT, CA US",56.1,44.8,6.9,10.0,2.9,6.0,70.0,43.0,0.0,3
72389693144,2024-03-12,"VISALIA MUNICIPAL AIRPORT, CA US",57.1,47.4,9.5,10.0,3.7,9.9,69.1,43.0,0.0,3
72389693144,2024-03-13,"VISALIA MUNICIPAL AIRPORT, CA US",54.5,46.9,9.5,10.0,5.9,8.0,66.9,45.0,0.0,3
72389693144,2024-03-14,"VISALIA MUNICIPAL AIRPORT, CA US",54.8,44.4,4.4,10.0,5.0,13.0,69.1,43.0,0.0,3
72389693144,2024-03-15,"VISALIA MUNICIPAL AIRPORT, CA US",53.8,38.6,999.4,10.0,5.3,11.1,70.0,39.9,0.0,3
72389693144,2024-03-16,"VISALIA MUNICIPAL AIRPORT, CA US",56.5,39.4,3.7,10.0,3.4,6.0,73.0,39.9,0.0,3
72389693144,2024-03-17,"VISALIA MUNICIPAL AIRPORT, CA US",58.4,42.7,7.1,10.0,3.2,7.0,75.0,43.0,0.0,3
72389693144,2024-03-18,"VISALIA MUNICIPAL AIRPORT, CA US",60.2,46.6,7.8,10.0,2.4,6.0,77.0,43.0,0.0,3
72389693144,2024-03-19,"VISALIA MUNICIPAL AIRPORT, CA US",63.3,50.0,6.8,10.0,2.5,8.9,79.0,46.0,0.0,3
72389693144,2024-03-20,"VISALIA MUNICIPAL AIRPORT, CA US",63.4,48.9,5.9,9.8,3.2,8.0,80.1,46.9,0.0,3
72389693144,2024-03-21,"VISALIA MUNICIPAL AIRPORT, CA US",60.1,45.1,7.4,10.0,3.1,6.0,80.1,46.9,0.0,3
72389693144,2024-03-22,"VISALIA MUNICIPAL AIRPORT, CA US",62.5,48.7,6.7,10.0,3.5,8.9,75.9,46.9,0.0,3
72389693144,2024-03-23,"VISALIA MUNICIPAL AIRPORT, CA US",59.4,47.1,1.9,9.6,6.2,14.0,75.9,51.1,0.0,3
72389693144,2024-03-24,"VISALIA MUNICIPAL AIRPORT, CA US",50.4,46.5,0.3,10.0,4.9,15.0,64.0,45.0,0.0,3
72389693144,2024-03-25,"VISALIA MUNICIPAL AIRPORT, CA US",53.5,46.2,3.7,10.0,4.8,11.1,64.9,45.0,0.0,3
72389693144,2024-03-26,"VISALIA MUNICIPAL AIRPORT, CA US",56.1,45.6,6.7,10.0,6.0,11.1,69.1,46.0,0.0,3
72389693144,2024-03-27,"VISALIA MUNICIPAL AIRPORT, CA US",56.9,45.6,9.9,9.9,2.6,7.0,71.1,43.0,0.0,3
72389693144,2024-03-28,"VISALIA MUNICIPAL AIRPORT, CA US",59.0,48.9,7.8,9.8,6.0,14.0,71.1,51.8,0.0,3
72389693144,2024-03-29,"VISALIA MUNICIPAL AIRPORT, CA US",54.0,44.5,2.1,10.0,5.1,8.0,63.0,45.0,0.0,3
72389693144,2024-03-30,"VISALIA MUNICIPAL AIRPORT, CA US",54.2,47.1,994.9,9.6,5.5,11.1,64.0,48.9,0.0,3
72389693144,2024-03-31,"VISALIA MUNICIPAL AIRPORT, CA US",56.5,46.9,996.6,10.0,4.3,9.9,66.9,50.0,0.0,3
72389693144,2024-04-01,"VISALIA MUNICIPAL AIRPORT, CA US",55.6,47.7,2.7,9.8,3.2,7.0,69.1,46.0,0.0,4
72389693144,2024-04-02,"VISALIA MUNICIPAL AIRPORT, CA US",60.5,47.1,12.5,10.0,3.7,8.9,77.0,46.9,0.0,4
72389693144,2024-04-03,"VISALIA MUNICIPAL AIRPORT, CA US",63.9,49.3,11.3,10.0,3.7,7.0,80.1,46.9,0.0,4
72389693144,2024-04-04,"VISALIA MUNICIPAL AIRPORT, CA US",56.6,45.3,1.4,10.0,6.9,13.0,80.1,50.0,0.0,4
72389693144,2024-04-05,"VISALIA MUNICIPAL AIRPORT, CA US",47.3,39.4,1.3,10.0,6.2,13.0,57.9,43.0,0.0,4
72389693144,2024-04-06,"VISALIA MUNICIPAL AIRPORT, CA US",47.4,40.0,12.6,10.0,3.0,8.9,61.0,39.0,0.0,4
72389693144,2024-04-07,"VISALIA MUNICIPAL AIRPORT, CA US",51.8,40.0,11.8,10.0,3.9,12.0,64.9,39.0,0.0,4
72389693144,2024-04-08,"VISALIA MUNICIPAL AIRPORT, CA US",52.7,39.2,7.6,9.9,4.4,11.1,69.1,39.0,0.0,4
72389693144,2024-04-09,"VISALIA MUNICIPAL AIRPORT, CA US",58.9,43.6,9.8,10.0,3.3,7.0,75.9,39.0,0.0,4
72389693144,2024-04-10,"VISALIA MUNICIPAL AIRPORT, CA US",63.3,46.8,8.8,10.0,3.5,8.9,82.0,45.0,0.0,4
72389693144,2024-04-11,"VISALIA MUNICIPAL AIRPORT, CA US",67.8,52.4,4.0,9.7,2.5,7.0,84.9,46.9,0.0,4
72389693144,2024-04-12,"VISALIA MUNICIPAL AIRPORT, CA US",70.3,51.6,996.4,9.4,5.3,17.1,86.0,51.1,0.0,4
72389693144,2024-04-13,"VISALIA MUNICIPAL AIRPORT, CA US",58.3,45.2,1.9,9.8,8.7,28.0,86.0,46.0,0.0,4
72389693144,2024-04-14,"VISALIA MUNICIPAL AIRPORT, CA US",48.3,44.7,7.6,10.0,7.1,12.0,72.0,43.0,0.34,4
72389693144,2024-04-15,"VISALIA MUNICIPAL AIRPORT, CA US",53.3,45.9,10.2,9.7,2.8,8.0,66.9,42.1,0.0,4
72389693144,2024-04-16,"VISALIA MUNICIPAL AIRPORT, CA US",60.7,50.6,9.5,9.6,2.7,8.0,75.0,43.0,0.0,4
72389693144,2024-04-17,"VISALIA MUNICIPAL AIRPORT, CA US",64.6,54.5,6.8,8.3,3.5,8.0,78.1,51.8,0.0,4
72389693144,2024-04-18,"VISALIA MUNICIPAL AIRPORT, CA US",67.9,56.6,3.3,7.8,2.5,6.0,84.0,52.0,0.0,4
72389693144,2024-04-19,"VISALIA MUNICIPAL AIRPORT, CA US",70.1,56.7,1.5,8.9,3.3,8.0,84.9,53.1,0.0,4
72389693144,2024-04-20,"VISALIA MUNICIPAL AIRPORT, CA US",68.8,54.2,4.1,9.7,4.9,9.9,84.9,53.1,0.0,4
72389693144,2024-04-21,"VISALIA MUNICIPAL AIRPORT, CA US",69.3,52.2,5.6,10.0,5.1,8.9,84.9,53.1,0.0,4
72389693144,2024-04-22,"VISALIA MUNICIPAL AIRPORT, CA US",72.9,57.5,999.6,9.7,3.0,8.0,88.0,53.1,0.0,4
72389693144,2024-04-23,"VISALIA MUNICIPAL AIRPORT, CA US",65.4,49.1,0.8,10.0,5.3,9.9,89.1,51.1,0.0,4
72389693144,2024-04-24,"VISALIA MUNICIPAL AIRPORT, CA US",59.6,47.4,5.9,9.9,4.3,9.9,75.9,48.0,0.0,4
72389693144,2024-04-25,"VISALIA MUNICIPAL AIRPORT, CA US",63.0,48.6,6.2,10.0,7.1,13.0,73.9,48.0,0.0,4
72389693144,2024-04-26,"VISALIA MUNICIPAL AIRPORT, CA US",63.6,47.2,4.8,10.0,9.8,18.1,73.9,53.1,0.0,4
72389693144,2024-04-27,"VISALIA MUNICIPAL AIRPORT, CA US",60.3,45.8,5.6,10.0,7.6,18.1,73.9,46.9,0.0,4
72389693144,2024-04-28,"VISALIA MUNICIPAL AIRPORT, CA US",63.7,47.4,7.3,10.0,4.8,9.9,79.0,46.9,0.0,4
72389693144,2024-04-29,"VISALIA MUNICIPAL AIRPORT, CA US",65.7,46.2,5.6,10.0,7.8,13.0,80.1,46.9,0.0,4
72389693144,2024-04-30,"VISALIA MUNICIPAL AIRPORT, CA US",62.8,43.4,3.7,9.9,5.2,11.1,80.1,48.0,0.0,4
72389693144,2024-05-01,"VISALIA MUNICIPAL AIRPORT, CA US",63.3,44.7,2.9,9.9,6.2,8.9,78.1,52.0,0.0,5
72389693144,2024-05-02,"VISALIA MUNICIPAL AIRPORT, CA US",60.8,38.8,2.4,10.0,4.7,12.0,78.1,46.9,0.0,5
72389693144,2024-05-03,"VISALIA MUNICIPAL AIRPORT, CA US",68.4,50.4,0.8,10.0,5.5,9.9,84.0,46.0,0.0,5
72389693144,2024-05-04,"VISALIA MUNICIPAL AIRPORT, CA US",65.2,48.6,999.1,10.0,6.1,12.0,84.0,53.1,0.03,5
72389693144,2024-05-05,"VISALIA MUNICIPAL AIRPORT, CA US",52.7,44.4,4.2,8.8,7.2,17.1,70.0,43.0,0.38,5
72389693144,2024-05-06,"VISALIA MUNICIPAL AIRPORT, CA US",56.2,41.1,8.6,10.0,5.6,15.9,72.0,42.1,0.01,5
72389693144,2024-05-07,"VISALIA MUNICIPAL AIRPORT, CA US",60.4,45.9,6.4,10.0,5.1,11.1,75.9,48.9,0.0,5
72389693144,2024-05-08,"VISALIA MUNICIPAL AIRPORT, CA US",72.7,44.2,1.3,10.0,5.5,9.9,78.1,66.0,0.0,5
72389693144,2024-05-09,"VISALIA MUNICIPAL AIRPORT, CA US",67.7,46.2,0.8,10.0,4.2,8.0,86.0,46.9,0.0,5
72389693144,2024-05-10,"VISALIA MUNICIPAL AIRPORT, CA US",71.0,46.2,2.4,10.0,4.2,9.9,89.1,52.0,0.0,5
72389693144,2024-05-11,"VISALIA MUNICIPAL AIRPORT, CA US",74.1,48.2,1.3,9.8,4.1,8.9,91.0,52.0,0.0,5
72389693144,2024-05-12,"VISALIA MUNICIPAL AIRPORT, CA US",75.7,51.8,0.9,10.0,3.9,8.9,93.0,55.9,0.0,5
72389693144,2024-05-13,"VISALIA MUNICIPAL AIRPORT, CA US",75.6,50.6,0.1,10.0,5.7,9.9,93.0,57.0,0.0,5
72389693144,2024-05-14,"VISALIA MUNICIPAL AIRPORT, CA US",73.8,51.0,999.5,10.0,5.5,15.9,91.0,57.0,0.0,5
72389693144,2024-05-15,"VISALIA MUNICIPAL AIRPORT, CA US",76.0,53.7,998.8,10.0,4.2,12.0,91.9,57.0,0.0,5
72389693144,2024-05-16,"VISALIA MUNICIPAL AIRPORT, CA US",78.3,56.7,999.8,9.9,5.1,8.0,93.0,59.0,0.0,5
72389693144,2024-05-17,"VISALIA MUNICIPAL AIRPORT, CA US",74.5,54.7,0.1,10.0,4.6,8.9,93.0,60.1,0.0,5
72389693144,2024-05-18,"VISALIA MUNICIPAL AIRPORT, CA US",75.2,56.1,0.2,10.0,5.8,8.9,90.0,60.1,0.0,5
72389693144,2024-05-19,"VISALIA MUNICIPAL AIRPORT, CA US",72.3,54.8,2.9,10.0,4.7,11.1,89.1,57.0,0.0,5
72389693144,2024-05-20,"VISALIA MUNICIPAL AIRPORT, CA US",70.9,46.0,1.5,10.0,5.4,11.1,86.0,55.0,0.0,5
72389693144,2024-05-21,"VISALIA MUNICIPAL AIRPORT, CA US",70.3,45.6,2.0,9.9,6.1,9.9,86.0,53.1,0.0,5
72389693144,2024-05-22,"VISALIA MUNICIPAL AIRPORT, CA US",72.4,44.0,1.6,9.5,3.9,8.9,90.0,53.1,0.0,5
72389693144,2024-05-23,"VISALIA MUNICIPAL AIRPORT, CA US",72.6,48.3,0.1,9.9,5.8,11.1,90.0,54.0,0.0,5
72389693144,2024-05-24,"VISALIA MUNICIPAL AIRPORT, CA US",70.6,44.7,999.6,9.8,5.1,9.9,84.9,54.0,0.0,5
72389693144,2024-05-25,"VISALIA MUNICIPAL AIRPORT, CA US",66.2,45.6,2.6,10.0,5.5,17.1,84.9,50.0,0.0,5
72389693144,2024-05-26,"VISALIA MUNICIPAL AIRPORT, CA US",68.2,49.7,4.4,10.0,6.5,12.0,84.0,50.0,0.0,5
72389693144,2024-05-27,"VISALIA MUNICIPAL AIRPORT, CA US",73.1,50.2,3.9,10.0,4.4,9.9,90.0,53.1,0.0,5
72389693144,2024-05-28,"VISALIA MUNICIPAL AIRPORT, CA US",75.9,50.4,3.8,10.0,5.5,11.1,93.0,55.0,0.0,5
72389693144,2024-05-29,"VISALIA MUNICIPAL AIRPORT, CA US",74.6,46.2,5.2,9.8,8.2,13.0,93.0,57.9,0.0,5
72389693144,2024-05-30,"VISALIA MUNICIPAL AIRPORT, CA US",75.9,49.4,3.5,9.0,5.6,13.0,91.9,57.9,0.0,5
72389693144,2024-05-31,"VISALIA MUNICIPAL AIRPORT, CA US",78.6,50.5,999.8,10.0,4.7,12.0,96.1,59.0,0.0,5
72389693144,2024-06-01,"VISALIA MUNICIPAL AIRPORT, CA US",79.5,49.0,998.8,9.9,5.3,13.0,96.1,59.0,0.0,6
72389693144,2024-06-02,"VISALIA MUNICIPAL AIRPORT, CA US",74.0,49.2,0.8,10.0,7.2,14.0,96.1,57.0,0.0,6
72389693144,2024-06-03,"VISALIA MUNICIPAL AIRPORT, CA US",75.9,56.1,1.6,10.0,7.5,14.0,87.1,57.0,0.0,6
72389693144,2024-06-04,"VISALIA MUNICIPAL AIRPORT, CA US",74.8,55.8,1.2,10.0,7.7,13.0,90.0,62.1,0.0,6
72389693144,2024-06-05,"VISALIA MUNICIPAL AIRPORT, CA US",83.8,61.4,0.0,9.9,3.4,8.0,102.0,62.1,0.0,6
72389693144,2024-06-06,"VISALIA MUNICIPAL AIRPORT, CA US",87.4,66.2,997.4,9.4,4.2,12.0,106.0,69.1,0.0,6
72389693144,2024-06-07,"VISALIA MUNICIPAL AIRPORT, CA US",87.0,56.6,996.4,9.9,6.7,13.0,106.0,68.0,0.0,6
72389693144,2024-06-08,"VISALIA MUNICIPAL AIRPORT, CA US",80.7,52.5,998.2,10.0,5.1,15.0,102.9,64.9,0.0,6
72389693144,2024-06-09,"VISALIA MUNICIPAL AIRPORT, CA US",77.9,51.5,0.1,10.0,5.3,11.1,96.1,60.1,0.0,6
72389693144,2024-06-10,"VISALIA MUNICIPAL AIRPORT, CA US",81.5,52.4,0.2,10.0,7.1,12.0,95.0,62.1,0.0,6
72389693144,2024-06-11,"VISALIA MUNICIPAL AIRPORT, CA US",84.7,58.5,0.1,9.0,3.5,8.0,91.9,73.0,0.0,6
72389693144,2024-06-12,"VISALIA MUNICIPAL AIRPORT, CA US",85.3,64.4,997.8,9.8,5.0,9.9,104.0,64.0,0.0,6
72389693144,2024-06-13,"VISALIA MUNICIPAL AIRPORT, CA US",83.9,55.4,999.8,10.0,4.2,8.0,104.0,66.9,0.0,6
72389693144,2024-06-14,"VISALIA MUNICIPAL AIRPORT, CA US",80.0,53.7,2.9,10.0,5.4,11.1,99.0,61.0,0.0,6
72389693144,2024-06-15,"VISALIA MUNICIPAL AIRPORT, CA US",78.6,41.9,2.2,9.9,8.3,12.0,97.0,61.0,0.0,6
72389693144,2024-06-16,"VISALIA MUNICIPAL AIRPORT, CA US",75.7,47.8,999.0,10.0,7.6,13.0,91.9,59.0,0.0,6
72389693144,2024-06-17,"VISALIA MUNICIPAL AIRPORT, CA US",75.4,45.0,997.7,10.0,11.3,17.1,91.9,59.0,0.0,6
72389693144,2024-06-18,"VISALIA MUNICIPAL AIRPORT, CA US",71.5,40.0,997.8,9.8,6.0,17.1,89.1,53.1,0.0,6
72389693144,2024-06-19,"VISALIA MUNICIPAL AIRPORT, CA US",75.4,43.3,998.3,10.0,4.7,8.9,93.0,53.1,0.0,6
72389693144,2024-06-20,"VISALIA MUNICIPAL AIRPORT, CA US",76.2,44.2,998.4,9.8,6.8,12.0,93.0,55.9,0.0,6
72389693144,2024-06-21,"VISALIA MUNICIPAL AIRPORT, CA US",78.8,50.4,997.0,10.0,5.8,11.1,96.1,57.9,0.0,6
72389693144,2024-06-22,"VISALIA MUNICIPAL AIRPORT, CA US",82.7,55.3,997.2,9.9,2.7,6.0,104.0,62.1,0.0,6
72389693144,2024-06-23,"VISALIA MUNICIPAL AIRPORT, CA US",87.5,56.6,998.9,9.9,4.3,8.0,107.1,64.0,0.0,6
72389693144,2024-06-24,"VISALIA MUNICIPAL AIRPORT, CA US",88.2,54.9,999.9,9.8,4.9,12.0,108.0,66.9,0.0,6
72389693144,2024-06-25,"VISALIA MUNICIPAL AIRPORT, CA US",88.1,59.7,999.9,10.0,4.9,9.9,104.0,69.1,0.0,6
72389693144,2024-06-26,"VISALIA MUNICIPAL AIRPORT, CA US",85.8,49.9,999.9,10.0,6.2,12.0,104.0,68.0,0.0,6
72389693144,2024-06-27,"VISALIA MUNICIPAL AIRPORT, CA US",82.4,48.1,0.2,9.9,7.6,12.0,99.0,64.9,0.0,6
72389693144,2024-06-28,"VISALIA MUNICIPAL AIRPORT, CA US",80.4,48.7,996.9,10.0,6.3,11.1,97.0,61.0,0.0,6
72389693144,2024-06-29,"VISALIA MUNICIPAL AIRPORT, CA US",81.8,54.5,997.8,10.0,4.1,9.9,100.0,61.0,0.0,6
72389693144,2024-06-30,"VISALIA MUNICIPAL AIRPORT, CA US",83.2,55.9,0.9,10.0,6.2,12.0,100.0,62.1,0.0,6
72389693144,2024-07-01,"VISALIA MUNICIPAL AIRPORT, CA US",83.5,59.0,0.4,10.0,6.8,9.9,98.1,64.0,0.0,7
72389693144,2024-07-02,"VISALIA MUNICIPAL AIRPORT, CA US",85.7,59.2,997.8,9.9,5.5,13.0,102.9,66.0,0.0,7
72389693144,2024-07-03,"VISALIA MUNICIPAL AIRPORT, CA US",87.7,62.6,998.0,9.6,5.0,8.9,108.0,68.0,0.0,7
72389693144,2024-07-04,"VISALIA MUNICIPAL AIRPORT, CA US",89.4,63.8,0.9,9.8,4.2,9.9,108.0,69.1,0.0,7
72389693144,2024-07-05,"VISALIA MUNICIPAL AIRPORT, CA US",88.0,62.3,1.1,10.0,5.5,9.9,107.1,69.1,0.0,7
